Account,Date,total_trades,net_volume,gross_volume,total_pnl,wins,losses,max_drawdown,num_trades,win_rate,timestamp,value,classification,date,sharpe_ratio,signal
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-01,66,0.0,251.80766,164.141565,13,10,-231.8397,66,0.5652173913043478,1714541400,54,Neutral,2024-05-01,0.001336150194254098,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-02,72,-4.547473508864641e-13,29741.6286,-33.45419400000003,14,18,-161.589,72,0.4375,1714627800,43,Fear,2024-05-02,-0.0002723165151139677,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,8,-6726.5,6726.5,965.5522159999999,8,0,10.89836,8,1.0,1714800600,67,Greed,2024-05-04,0.007858869660354883,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,12,5263.0,5263.0,0.0,0,0,0.0,12,0.0,1715059800,68,Greed,2024-05-07,0.0,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-08,44,261617.0728,265524.5634,-8394.889856,26,3,-5028.066368,44,0.896551724137931,1715146200,64,Greed,2024-05-08,-2.153589740316671,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,4,-3671.4,3671.4,49999.876084999996,4,0,4426.740219,4,1.0,1715491800,56,Greed,2024-05-12,2.1274065740012977,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-01,22,2.2737367544323206e-13,7077.42664,135.58166400000002,10,2,-120.90096,22,0.8333333333333334,1717219800,72,Greed,2024-06-01,0.005772503914497927,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-02,1088,5619943.00036,55455572.2847,-215.615907,179,344,-104.602479,1088,0.3422562141491396,1717306200,73,Greed,2024-06-02,-0.009140735784167103,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,24,982715.0,983577.0,108.87217799999999,7,0,0.0,24,1.0,1717738200,77,Extreme Greed,2024-06-07,0.004617350560440391,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-08,80,121342.69643,139660.69643,51.56325,5,0,0.0,80,1.0,1717824600,72,Greed,2024-06-08,0.0023068668658986027,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,38,-1434.0,1434.0,-1104.856765,0,38,-142.946134,38,0.0,1717911000,75,Extreme Greed,2024-06-09,-2.116336137310025,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,25,-5458.39,5458.39,74999.848329,25,0,15.949989,25,1.0,1718170200,72,Greed,2024-06-12,2.227222737962036,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,97,8310.796709999995,165182.52107,-835.681235,9,28,-199.52222,97,0.24324324324324326,1719811800,53,Neutral,2024-07-01,-0.024765180159988513,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,15,11788.5,13261.9,241.24212,2,0,0.0,15,1.0,1719898200,51,Neutral,2024-07-02,0.00715215376356687,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,7,539993.0,619829.0,227.320653,2,0,0.0,7,1.0,1720157400,29,Fear,2024-07-05,0.006743211142753282,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,14,583.0,583.0,0.0,0,0,0.0,14,0.0,1720243800,26,Fear,2024-07-06,0.0,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,10,-125.0,125.0,61.428942,10,0,2.457158,10,1.0,1720330200,29,Fear,2024-07-07,0.13793639315474393,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,21,-2404.0,27072.0,188.789255,10,0,0.0,21,1.0,1720416600,28,Fear,2024-07-08,1.7612707911201255,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,5,-5168.16,5168.16,74999.62263,3,0,0.0,5,1.0,1720762200,25,Fear,2024-07-12,2.239624527120275,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,128,-6817.796709999999,108119.81523000001,-269.874439,32,35,-885.226353,128,0.47761194029850745,1722490200,52,Neutral,2024-08-01,-0.008045514296408842,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,10,-5608949.7,5609953.100000001,770.756024,4,0,0.0,10,1.0,1722576600,57,Greed,2024-08-02,0.02303584438111585,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,1,156.0,156.0,0.0,0,0,0.0,1,0.0,1723008600,29,Fear,2024-08-07,0.0,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,5,12409.4082,12409.4082,0.0,0,0,0.0,5,0.0,1723095000,20,Extreme Fear,2024-08-08,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,1,-393.379902,393.379902,0.0,0,0,0.0,1,0.0,1723267800,40,Fear,2024-08-10,0.0,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,145,-566333.51,566333.51,0.0,0,0,0.0,145,0.0,1723440600,25,Fear,2024-08-12,0.0,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-01,70,-1472.08876,129356.31168,-826.349863,18,10,-1685.2222,70,0.6428571428571429,1725168600,26,Fear,2024-09-01,-2.2360679715231675,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-05,3,-34598.0,34598.0,0.0,0,0,0.0,3,0.0,1725514200,29,Fear,2024-09-05,0.0,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,12,474.0,474.0,0.0,0,0,0.0,12,0.0,1725600600,22,Extreme Fear,2024-09-06,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-07,15,-600.0,600.0,648.984412,15,0,3.083593,15,1.0,1725687000,23,Extreme Fear,2024-09-07,1.2388362077024917,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-08,60,42331.43557,52215.56443,6783.078347,17,14,-232.54022,60,0.5483870967741935,1725773400,29,Fear,2024-09-08,2.189596989589009,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,2,349080.0,349080.0,0.0,0,0,0.0,2,0.0,1725859800,26,Fear,2024-09-09,0.0,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-01,193,-20.911239999998372,200302.43156,-1517.091342,41,42,-1032.98154,193,0.4939759036144578,1727760600,50,Neutral,2024-10-01,-0.4696656558042365,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-07,13,-6559.6,6559.6,382.10788099999996,5,0,0.0,13,1.0,1728279000,50,Neutral,2024-10-07,0.1194258236393295,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,87,150311.78,150311.78,0.0,0,0,0.0,87,0.0,1728365400,49,Neutral,2024-10-08,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-09,1,66673.0,66673.0,0.0,0,0,0.0,1,0.0,1728451800,49,Neutral,2024-10-09,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-01,19,5.684341886080802e-14,845.43972,-164.08950099999998,5,4,-406.568766,19,0.5555555555555556,1730439000,75,Extreme Greed,2024-11-01,-0.22449701889845494,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-02,34,25512.81345,26558.56903,983.443176,7,0,0.0,34,1.0,1730525400,72,Greed,2024-11-02,2.1316451779732972,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-06,75,8133.994,8133.994,4269.550668,8,0,0.0,75,1.0,1730871000,70,Greed,2024-11-06,2.278612518650641,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-08,16,95509.0,95509.0,0.0,0,0,0.0,16,0.0,1731043800,75,Extreme Greed,2024-11-08,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-12,156,-18108.36,18108.36,274998.942584,156,0,8.949705,156,1.0,1731389400,80,Extreme Greed,2024-11-12,2.246221903794276,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-01,7,1538.0,1542.27934,-1925.519024,0,2,-1790.004944,7,0.0,1733031000,81,Extreme Greed,2024-12-01,-0.015701632907470914,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-02,16,-37.813810000000004,1017.55939,913.8817869999998,6,9,-992.159844,16,0.4,1733117400,80,Extreme Greed,2024-12-02,0.007451771924679629,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,15,4845316.0,4845316.0,-2830.444513,0,15,-884.134485,15,0.0,1733290200,78,Extreme Greed,2024-12-04,-0.022933100038827613,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,13,-33268.97,34529.03,0.0,0,0,0.0,13,0.0,1733376600,84,Extreme Greed,2024-12-05,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,37,654.0,654.0,0.0,0,0,0.0,37,0.0,1733463000,72,Greed,2024-12-06,0.0,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,9,6383.6,6383.6,1412.314654,9,0,21.751275,9,1.0,1733549400,75,Extreme Greed,2024-12-07,0.8598905599898107,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,31,46456.0,56392.0,0.0,0,0,0.0,31,0.0,1733635800,79,Extreme Greed,2024-12-08,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,314,-25720.09,25720.09,449328.107544,314,0,4.484998,314,1.0,1733981400,83,Extreme Greed,2024-12-12,2.2378160650957413,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,11,58143.0,58143.0,15452.344326,3,0,0.0,11,1.0,1735795800,70,Greed,2025-01-02,0.0775850085062337,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,73,-3468.8,5655.2,102460.17164,57,0,0.0,73,1.0,1736055000,72,Greed,2025-01-05,0.532734595074237,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,6,32865.0,32865.0,0.0,0,0,0.0,6,0.0,1738387800,68,Greed,2025-02-01,0.0,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,88,182095.2,182095.2,69051.70619,71,0,0.0,88,1.0,1738474200,60,Greed,2025-02-02,0.3738987271458148,Sell
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-01,18,37015.0,37015.0,0.0,0,0,0.0,18,0.0,1740807000,20,Extreme Fear,2025-03-01,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-02,258,193252.81,207245.67,46742.288748,89,0,0.0,258,1.0,1740893400,26,Fear,2025-03-02,1.0501836775821296,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,9,4444.4400000000005,4444.4400000000005,0.0,0,0,0.0,9,0.0,1741066200,15,Extreme Fear,2025-03-04,0.0,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-01,19,-36449.0,110195.0,1659.7995640000001,13,0,0.0,19,1.0,1743485400,34,Fear,2025-04-01,0.05124293113389027,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-02,661,-12789.710000000001,63773.05,16102.444634,238,20,-72.658068,661,0.9224806201550387,1743571800,44,Fear,2025-04-02,0.8014444611673235,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,77,138185.49000000002,138185.49000000002,0.0,0,0,0.0,77,0.0,1743658200,25,Fear,2025-04-03,0.0,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,99,-3892.93,9726.75,2242.086667,65,0,0.0,99,1.0,1743744600,28,Fear,2025-04-04,0.3278837061854615,Buy
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,33,-36860.64202,36860.64202,956.5545050000001,32,0,0.0,33,1.0,1746077400,53,Neutral,2025-05-01,0.14254964679628443,Hold
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-02,218,-5148.22,19951.94,14644.100674,92,0,0.0,218,1.0,1746163800,67,Greed,2025-05-02,1.855225510925889,Sell
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-03,155,9.237055564881302e-14,8219.073,34795.678173,75,0,0.0,155,1.0,1738560600,44,Fear,2025-02-03,2.3499730559040795,Buy
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,31,5.684341886080802e-14,3364.7200000000003,535.4072209999999,14,0,0.0,31,1.0,1740979800,33,Fear,2025-03-03,0.03638930376269906,Buy
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,24,0.0,19183.74542,361.071464,7,0,0.0,24,1.0,1741066200,15,Extreme Fear,2025-03-04,0.02406701342566018,Hold
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,124,-1.7053025658242404e-13,16283.12,4578.655427,63,0,0.0,124,1.0,1743658200,25,Fear,2025-04-03,0.3153121704776448,Buy
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,6,1.21988,1.21988,0.0,0,0,0.0,6,0.0,1743744600,28,Fear,2025-04-04,0.0,Buy
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-01-05,1,-0.2,0.2,1.86032,1,0,1.86032,1,1.0,1736055000,72,Greed,2025-01-05,0.0009486728818817654,Sell
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-04,743,-207805.26,207805.26,188114.980392,743,0,0.008057,743,1.0,1738647000,72,Greed,2025-02-04,2.250246297152426,Sell
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,937,-202.67999999999353,362990.26,3869.208803,476,22,-2.609397,937,0.9558232931726908,1741066200,15,Extreme Fear,2025-03-04,0.0464993014095786,Hold
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,563,224499.02,224499.02,0.0,0,0,0.0,563,0.0,1743658200,25,Fear,2025-04-03,0.0,Buy
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,318,-24524.7,61002.5,9367.872074,216,2,-5.444032,318,0.9908256880733946,1743744600,28,Fear,2025-04-04,0.11322542731763928,Buy
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-10-12,52,-148000.0,148000.0,0.0,0,0,0.0,52,0.0,1728711000,49,Neutral,2024-10-12,0.0,Hold
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-11-12,17,-12000.0,12000.0,0.0,0,0,0.0,17,0.0,1731389400,80,Extreme Greed,2024-11-12,0.0,Hold
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,1,-5000.0,5000.0,0.0,0,0,0.0,1,0.0,1733981400,83,Extreme Greed,2024-12-12,0.0,Hold
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-04,28,0.0,300000.0,-9311.892185,0,20,-2483.57772,28,0.0,1735968600,73,Greed,2025-01-04,-1.4099716199814198,Sell
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-05,116,55.0,1075.0,-113601.02013799999,1,76,-11199.63611,116,0.012987012987012988,1736055000,72,Greed,2025-01-05,-2.2753920385305673,Sell
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-03,84,4032.2,4032.2,-2632.65866,0,14,-1123.011648,84,0.0,1738560600,44,Fear,2025-02-03,-0.053062009956080285,Buy
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-04,66,-3002.15,3002.15,2676.6850000000004,62,0,0.0,66,1.0,1738647000,72,Greed,2025-02-04,0.053569480241539257,Sell
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-01,61,-93000.0,93000.0,0.0,0,0,0.0,61,0.0,1740807000,20,Extreme Fear,2025-03-01,0.0,Hold
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-02,69,400001.0,400001.0,160022.95082600001,69,0,39.6244,69,1.0,1740893400,26,Fear,2025-03-02,1.6397564028299307,Buy
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-03,136,131955.8,138050.2,57561.35367,112,13,-317.543472,136,0.896,1740979800,33,Fear,2025-03-03,0.8252082468011689,Buy
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-04,12,150000.0,150000.0,-5862.0887760000005,0,12,-1430.889856,12,0.0,1741066200,15,Extreme Fear,2025-03-04,-0.08338581455462893,Hold
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-02,18,-100000.0,100000.0,0.0,0,0,0.0,18,0.0,1743571800,44,Fear,2025-04-02,0.0,Buy
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-03,2,2.0,2.0,0.0,0,0,0.0,2,0.0,1743658200,25,Fear,2025-04-03,0.0,Buy
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-04,132,-145612.97414,147698.97414,-43753.361578,24,35,-17323.49327,132,0.4067796610169492,1743744600,28,Fear,2025-04-04,-1.2077762249709778,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-08-12,92,-10071.458200000001,14851.541799999999,15206.395076,84,0,0.0,92,1.0,1723440600,25,Fear,2024-08-12,0.6899254163416932,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-09-12,143,14780.31,19128.35,2397.068675,9,0,0.0,143,1.0,1726119000,31,Fear,2024-09-12,0.10681171841794848,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-12,928,1102.1100000000015,126021.95,26600.990442,535,173,-342.673578,928,0.7556497175141242,1728711000,49,Neutral,2024-10-12,0.995010432463851,Hold
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-11-12,530,-38182.33,45484.83,24663.690943,519,0,0.0,530,1.0,1731389400,80,Extreme Greed,2024-11-12,0.8533820994526169,Hold
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-12,1041,-18699.215,98039.4184,130826.491662,848,20,-634.279258,1041,0.9769585253456221,1733981400,83,Extreme Greed,2024-12-12,2.530337813026016,Hold
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-02,187,1412.78,8425.48,2954.521713,133,0,0.0,187,1.0,1735795800,70,Greed,2025-01-02,0.05529720417213749,Sell
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-03,51,1294.9199999999998,3556.2999999999997,446.358633,16,0,0.0,51,1.0,1735882200,74,Greed,2025-01-03,0.00830337696003033,Sell
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-04,35,-427.0199999999999,3169.88,147.445788,27,0,0.0,35,1.0,1735968600,73,Greed,2025-01-04,0.0026194047730211047,Sell
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-05,131,-254.33000000000015,16301.69,1364.022527,43,51,-95.979375,131,0.4574468085106383,1736055000,72,Greed,2025-01-05,0.023530420487415406,Sell
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-02,131,2573.0,10424.14,-329.680689,38,20,-320.114175,131,0.6551724137931034,1738474200,60,Greed,2025-02-02,-0.25436832110600577,Sell
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-03,102,-2476.88,10246.2,2576.6453030000002,55,0,0.0,102,1.0,1738560600,44,Fear,2025-02-03,2.239869016472207,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-04,118,427.02,8724.58,1842.839943,76,0,0.0,118,1.0,1738647000,72,Greed,2025-02-04,1.536861629722974,Sell
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-02,325,-4146.61,24738.71,5803.573999,138,41,-95.347247,325,0.770949720670391,1740893400,26,Fear,2025-03-02,2.5736493954294737,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-03,73,3230.9700000000003,7269.77,2448.046511,48,0,0.0,73,1.0,1740979800,33,Fear,2025-03-03,1.11286057400934,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-04,261,19042.26,36400.36,-3368.876326,0,69,-660.69525,261,0.0,1741066200,15,Extreme Fear,2025-03-04,-1.018622229118729,Hold
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-02,248,-11.329999999999927,13085.61,806.765131,71,41,-484.078894,248,0.6339285714285714,1743571800,44,Fear,2025-04-02,0.24401703134792538,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-03,979,3750.91,89801.19,-4934.6700519999995,377,122,-1406.304213,979,0.7555110220440882,1743658200,25,Fear,2025-04-03,-1.132749832176249,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-04,326,-9324.07,40269.23,-4513.160132,52,152,-475.673926,326,0.2549019607843137,1743744600,28,Fear,2025-04-04,-1.3542177070051298,Buy
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-05-02,14,183.19999999999993,1963.1599999999999,713.82809,11,0,0.0,14,1.0,1746163800,67,Greed,2025-05-02,0.2535321670147382,Sell
